District,S.No.,Parameters,Type,April,May,June,July,August,September,October,November,December,January,February,March,Total
KOZHIKKODE,17.4.6,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being HIV/AIDS,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.6,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being HIV/AIDS,2. 15-55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.6,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being HIV/AIDS,3. Above 55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.6,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being HIV/AIDS,4. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,2. 15-55 yrs.,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,4
KOZHIKKODE,17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,3. Above 55 yrs.,3,NA,NA,NA,1,4,1,8,4,4,2,1,28
KOZHIKKODE,17.4.7,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Heart disease or related to Hypertension,4. Total,3,NA,NA,NA,1,4,1,10,4,5,2,2,32
KOZHIKKODE,17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,2. 15-55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1
KOZHIKKODE,17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,3. Above 55 yrs.,NA,NA,NA,NA,NA,1,NA,1,1,3,NA,2,8
KOZHIKKODE,17.4.8,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Neurological disease including strokes,4. Total,NA,NA,NA,NA,NA,1,NA,1,1,4,NA,2,9
KOZHIKKODE,17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,2. 15-49 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,3. Above 49 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.9(a),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Abortion,4. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,2. 15-49 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,3. Above 49 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.9(b),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Obstructed or prolonged labour,4. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,2. 15-49 yrs,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
KOZHIKKODE,17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,3. Above 49 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.9(c),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Severe hypertesnion or fits,4. Total,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1
KOZHIKKODE,17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,2. 15-49 yrs,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2
KOZHIKKODE,17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,3. Above 49 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.9(d),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being Bleeding,4. Total,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2
KOZHIKKODE,17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,2. 15-49 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,3. Above 49 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.9(e),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being High Fever,4. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion; obstructed or prolonged labour; severe hypertension or fits;,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion; obstructed or prolonged labour; severe hypertension or fits;,2. 15-49 yrs,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1
KOZHIKKODE,17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion; obstructed or prolonged labour; severe hypertension or fits;,3. Above 49 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.9(f),Number of cases of Maternal deaths (age 15-49 years) with the probable cause being other causes (excluding abortion; obstructed or prolonged labour; severe hypertension or fits;,4. Total,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1
KOZHIKKODE,17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1
KOZHIKKODE,17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,2. 15-55 yrs.,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,3
KOZHIKKODE,17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,3. Above 55 yrs.,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2
KOZHIKKODE,17.4.10,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Trauma or Accidents or Burn cases,4. Total,NA,NA,NA,NA,NA,NA,1,3,NA,1,1,NA,6
KOZHIKKODE,17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,2. 15-55 yrs.,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1
KOZHIKKODE,17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,3. Above 55 yrs.,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,NA,4
KOZHIKKODE,17.4.11,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being suicide,4. Total,NA,NA,NA,NA,NA,NA,NA,3,1,NA,1,NA,5
KOZHIKKODE,17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,2. 15-55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,3. Above 55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.12,Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Animal bites and stings,4. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,2. 15-55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1
KOZHIKKODE,17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,3. Above 55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1
KOZHIKKODE,17.4.13(a),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Acute disease,4. Total,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2
KOZHIKKODE,17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,2. 15-55 yrs.,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,2
KOZHIKKODE,17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,3. Above 55 yrs.,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,1,3
KOZHIKKODE,17.4.13(b),Number of cases of Adolescent or Adult deaths (age 6 years & above) with the probable cause being Known Chronic disease,4. Total,NA,NA,NA,NA,1,NA,NA,3,NA,NA,NA,1,5
KOZHIKKODE,17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,1. 6-14 yrs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,2. 15-55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,3. Above 55 yrs.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
KOZHIKKODE,17.4.13(c),Number of cases of Adolescent or Adult deaths (age 6 years & above) where the cause was not known,4. Total,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kannur,1.1,Total number of pregnant women Registered for ANC,TOTAL,3433,3784,3671,3318,3581,3453,3702,3690,2965,3923,3160,2743,41423
Kannur,1.1.1,Of which Number registered within first trimester (within 12 weeks),TOTAL,2991,3160,3021,2733,2994,2927,3143,3107,2484,3175,2692,2372,34799
Kannur,1.2,Number of Pregnant women registered under JSY,TOTAL,1220,1293,1283,1122,1196,1261,1334,1241,1039,1251,1091,1017,14348
Kannur,1.3,Number of pregnant women received 3 ANC check ups during pregnancy,TOTAL,3089,3395,3576,3457,3484,3472,3471,3403,3137,3392,3151,3091,40118
Kannur,1.4.1,Number of pregnant women given TT1 during current pregnancy,TOTAL,2891,3199,2952,2688,3107,2769,2862,3037,2813,2651,2468,2730,34167
Kannur,1.4.2,Number of pregnant women given TT2 or Booster during current pregnancy,TOTAL,2774,3163,2910,2704,3160,2804,2805,3014,2856,2670,2407,2745,34012
Kannur,1.5,Total number of pregnant women given 100 IFA tablets,TOTAL,3397,3465,3596,3892,3569,3545,3458,3478,3189,3495,3037,2864,40985
Kannur,1.6.1,Number of new cases of Hypertension (BP>140/90) detected in Pregnant women at the institution,TOTAL,48,48,108,35,78,56,56,45,52,191,45,53,815
Kannur,1.6.2,Number of Eclampsia cases managed during delivery,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kannur,1.7.1,Number of Pregnant women with anaemia i.e. Hb level<11 (tested cases),TOTAL,332,368,256,247,332,276,303,269,193,196,300,1403,4475
Kannur,1.7.2,Number of Pregnant women having severe anaemia (Hb<7) treated at institution,TOTAL,6,5,4,9,8,15,8,22,17,21,17,29,161
Kannur,1.8,Number of pregnancy test kits used at SC level,TOTAL,257,222,243,257,389,340,662,751,513,387,400,367,4788
Kannur,2.1.1.a,Number of deliveries conducted at Home and attended by trained SBA(i.e. Doctor or Nurse or ANM),TOTAL,0,0,0,1,0,0,0,0,0,0,0,0,1
Kannur,2.1.1.b,Number of deliveries conducted at Home and attended by non trained SBA (i.e. trained TBA or Relatives etc.),TOTAL,4,1,5,2,1,4,3,2,1,0,2,0,25
Kannur,2.1.1.c,Total number of deliveries conducted at Home and attended by trained or non-trained SBA (i.e. sum of 2.1.1.a and 2.1.1.b),TOTAL,4,1,5,3,1,4,3,2,1,0,2,0,26
Kannur,2.1.2,Number of newborns visited within 24 hours of delivery for deliveries conducted at home,TOTAL,3,1,5,3,1,4,3,2,1,0,2,0,25
Kannur,2.1.3,Number of mothers paid JSY incentive for deliveries conducted at home,TOTAL,1,0,3,0,0,1,0,0,0,0,0,0,5
Kannur,2.2,Deliveries conducted at Public Institutions (Including C-Sections),TOTAL,1039,1078,925,866,890,912,914,979,952,835,776,991,11157
Kannur,2.2.1,"Out of 2.2, Number discharged under 48 hours of delivery",TOTAL,1,0,0,0,0,1,0,0,0,11,0,0,13
Kannur,2.2.2.a,Number of mothers paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,371,524,854,391,594,104,920,416,388,694,758,519,6533
Kannur,2.2.2.b,Number of ASHAs paid JSY Incentive for deliveries conducted at Public Institutions,TOTAL,21,144,13,1,4,5,7,2,12,5,3,11,228
Kannur,2.2.2.c,Number of cases of deliveries conducted at Public Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kannur,2.3,Deliveries conducted at Private Institutions (Including C-Sections),TOTAL,2800,2926,2785,2807,2628,2877,2958,2827,2667,2607,2260,2489,32631
Kannur,2.3.1.a,Number of mothers paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kannur,2.3.1.b,Number of ASHAs paid JSY Incentive for deliveries conducted at accredited Private Institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kannur,2.3.1.c,Number of cases of deliveries conducted at accredited Private Institutions where JSY incentive was paid to ANMs or AWWs [only for High Performing States (HPS)],TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kannur,3.1.1,Number of Caesarean (C-Section) deliveries performed at PHCs (Primary Health Centre),TOTAL,0,0,0,18,0,0,0,0,0,0,0,0,18
Kannur,3.1.2,Number of Caesarean (C-Section) deliveries performed at CHCs (Community Health Centre),TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kannur,3.1.3,Number of Caesarean (C-Section) deliveries performed at SDHs (Sub-divisional Hospital) or DHs (District Hospital),TOTAL,473,460,397,510,357,445,470,492,467,351,394,452,5268
Kannur,3.1.4,Number of Caesarean (C-Section) deliveries performed at other State owned public institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kannur,3.1.5,"Total Number of Caesarean (C-Section) deliveries performed at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 3.1.1 to 3.1.4)",TOTAL,473,460,397,528,357,445,470,492,467,351,394,452,5286
Kannur,3.2,No. of C-section deliveries performed at Private facilities,TOTAL,1212,1073,1160,1166,1055,1259,1221,1356,1134,1066,888,1073,13663
Kannur,4.1.1.a,Number of male live births,TOTAL,2008,2098,1930,1883,1861,2060,2026,1940,1860,1774,1588,1825,22853
Kannur,4.1.1.b,Number of female live births,TOTAL,1938,2026,1907,1896,1758,1874,2009,1871,1763,1660,1450,1656,21808
Kannur,4.1.1.c,Total number of male and female live births (4.1.1.a and 4.1.1.b),TOTAL,3946,4124,3837,3779,3619,3934,4035,3811,3623,3434,3038,3481,44661
Kannur,4.1.2,Number of still births,TOTAL,20,15,18,22,18,19,14,9,15,24,14,15,203
Kannur,4.1.3,Number of Abortions (spontaneous or induced),TOTAL,66,97,114,102,77,93,52,85,79,57,44,67,933
Kannur,4.2.1,Number of Newborns weighed at birth,TOTAL,3946,4124,3837,3779,3619,3934,4035,3811,3626,3434,3038,3481,44664
Kannur,4.2.2,Number of Newborns having weight less than 2.5 kg,TOTAL,376,390,386,380,348,377,394,298,299,306,276,319,4149
Kannur,4.3,Number of Newborns breast fed within 1 hour of birth,TOTAL,3661,4088,3806,3741,3617,3737,3755,3371,3338,3061,2694,3196,42065
Kannur,5.1.1,Number of cases of pregnant women with Obstetric Complications and attended at PHCs,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kannur,5.1.2,Number of cases of pregnant women with Obstetric Complications and attended at CHCs,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kannur,5.1.3,Number of cases of pregnant women with Obstetric Complications and attended at SDHs or DHs,TOTAL,479,462,400,413,357,447,471,542,468,352,394,452,5237
Kannur,5.1.4,Number of cases of pregnant women with Obstetric Complications and attended at other State owned public institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kannur,5.1.5,"Number of cases of pregnant women with Obstetric Complications and attended at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 5.1.1 to 5.1.4)",TOTAL,479,462,400,413,357,447,471,542,468,352,394,452,5237
Kannur,5.2,Number of cases of pregnant women with Obstetric Complications and attended at Private facilities,TOTAL,1273,1220,1240,1218,1090,1282,1281,1396,964,1044,924,1093,14025
Kannur,5.3.1,Number of cases of complicated pregnancies treated with IV antibiotics,TOTAL,1771,1682,1640,1615,1416,1609,1752,1889,1651,1455,1318,1545,19343
Kannur,5.3.2,Number of cases of complicated pregnancies treated with IV Antihypertensive/Magsulph injection,TOTAL,16,24,51,9,41,54,53,45,59,44,6,61,463
Kannur,5.3.3,Number of cases of complicated pregnancies treated with IV Oxytocis,TOTAL,469,389,530,486,535,391,679,671,516,638,471,819,6594
Kannur,5.3.4,Number of cases of complicated pregnancies treated with Blood Transfusion,TOTAL,14,10,15,12,21,22,13,18,32,20,34,31,242
Kannur,6.1,Women getting post partum check-up within 48 hours after delivery,TOTAL,3932,4111,3820,3773,3619,3929,4004,3808,3611,3454,3037,3422,44520
Kannur,6.2,Women getting a post partum check up between 48 hours and 14 days after delivery,TOTAL,3669,3995,4472,4385,3809,5300,3882,4186,4759,4299,4187,4624,51567
Kannur,6.3,PNC maternal complications attended,TOTAL,13,1,0,1,0,1,0,0,0,0,0,0,16
Kannur,7.1.1,Number of MTPs conducted at Public Institutions up to 12 weeks of pregnancy,TOTAL,4,2,1,0,0,2,1,2,2,3,3,5,25
Kannur,7.1.2,Number of MTPs conducted at Public Institutions for more than 12 weeks of pregnancy,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kannur,7.1.3,Total number of MTPs conducted at Public Institutions (sum of items 7.1.1 and 7.1.2),TOTAL,4,2,1,0,0,2,1,2,2,3,3,5,25
Kannur,7.2,Number of MTPs conducted at Private Facilities,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kannur,8.1.a,Number of new cases of RTI/STI in males for which treatment was initiated,TOTAL,99,72,123,97,147,161,106,103,68,115,82,83,1256
Kannur,8.1.b,Number of new cases of RTI/STI in females for which treatment was initiated,TOTAL,114,92,141,108,158,119,131,123,123,127,113,101,1450
Kannur,8.1.c,Total number of new cases of RTI/STI in males and females for which treatment was initiated (sum of items 8.1.a and 8.1.b),TOTAL,213,164,264,205,305,280,237,226,191,242,195,184,2706
Kannur,8.2,Number of suspected RTI/STI cases for whom wet mount test was conducted,TOTAL,0,7,0,0,35,0,0,0,29,0,0,0,71
Kannur,9.1.1.a,Number of NSV (No Scalpel Vasectomy) or Conventional Vasectomy conducted at PHCs,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kannur,9.1.1.b,Number of NSV or Conventional Vasectomy conducted at CHCs,TOTAL,1,1,0,0,3,0,0,0,0,0,0,0,5
Kannur,9.1.1.c,Number of NSV or Conventional Vasectomy conducted at SDHs or DHs,TOTAL,8,8,6,4,2,5,2,1,0,1,7,0,44
Kannur,9.1.1.d,Number of NSV or Conventional Vasectomy conducted at other State owned public institutions,TOTAL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Kannur,9.1.1.e,"Total Number of NSV or Conventional Vasectomy conducted at Public facilities i.e. PHC, CHC, SDH, DH and other State owned public institutions (sum of items from 9.1.1.a to 9.1.1.d)",TOTAL,9,9,6,4,5,5,2,1,0,1,7,0,49
Kannur,9.1.2,Number of NSV or Conventional Vasectomy conducted at Private facilities,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kannur,9.2.1.a,Number of Laparoscopic sterilizations conducted at PHCs,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kannur,9.2.1.b,Number of Laparoscopic sterilizations conducted at CHCs,TOTAL,0,0,0,0,0,0,0,0,0,0,0,0,0
Kannur,9.2.1.c,Number of Laparoscopic sterilizations conducted at SDHs or DHs,TOTAL,60,60,62,49,41,31,33,58,62,19,25,16,516
