District,S.No.,Parameters,Type,April,May,June,July,August,September,October,November,December,January,February,March,Total
Chandrapur,16.1.1A,Stock Position of Pentavalent,2. Stocks Received,7200,8640,24000,0,9000,14400,5760,11520,9600,6480,17280,14400,128280
Chandrapur,16.1.1A,Stock Position of Pentavalent,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.1.1A,Stock Position of Pentavalent,4. Stock Distributed,7800,8060,9660,12130,13040,10800,10810,3960,16300,6140,11700,13780,124180
Chandrapur,16.1.1A,Stock Position of Pentavalent,5. Total Stock,5400,5980,20320,8190,4150,7750,2700,10260,3560,3900,9480,10100,91790
Chandrapur,16.1.2,Stock position of OPV vaccines,1. Balance From Previous Month,17440,1560,0,21160,0,0,0,10100,17300,10180,1200,1500,80440
Chandrapur,16.1.2,Stock position of OPV vaccines,2. Stocks Received,0,0,30000,0,0,0,0,20000,15000,0,10000,15000,90000
Chandrapur,16.1.2,Stock position of OPV vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.1.2,Stock position of OPV vaccines,4. Stock Distributed,2140,1560,8840,21160,0,0,0,12800,22120,8980,9700,13440,100740
Chandrapur,16.1.2,Stock position of OPV vaccines,5. Total Stock,15300,0,21160,0,0,0,0,17300,10180,1200,1500,3060,69700
Chandrapur,16.1.3,Stock position of TT vaccines,1. Balance From Previous Month,1500,2060,4730,17490,0,0,1650,2800,13700,15190,7900,14550,81570
Chandrapur,16.1.3,Stock position of TT vaccines,2. Stocks Received,7500,7500,24000,0,20000,20000,20000,20000,20000,0,20000,10000,169000
Chandrapur,16.1.3,Stock position of TT vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.1.3,Stock position of TT vaccines,4. Stock Distributed,6940,4830,11240,17490,20000,18350,18850,9100,18510,7290,13350,12300,158250
Chandrapur,16.1.3,Stock position of TT vaccines,5. Total Stock,2060,4730,17490,0,0,1650,2800,13700,15190,7900,14550,12250,92320
Chandrapur,16.1.4,Stock position of DT vaccines,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.1.4,Stock position of DT vaccines,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.1.4,Stock position of DT vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.1.4,Stock position of DT vaccines,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.1.4,Stock position of DT vaccines,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.1.5,Stock position of BCG vaccines,1. Balance From Previous Month,7040,8200,6920,7850,3580,3850,2570,7100,8590,6980,2500,6500,71680
Chandrapur,16.1.5,Stock position of BCG vaccines,2. Stocks Received,5000,5000,10000,0,10000,5300,10000,5000,6000,0,10000,5000,71300
Chandrapur,16.1.5,Stock position of BCG vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.1.5,Stock position of BCG vaccines,4. Stock Distributed,3840,6280,9070,4270,9730,6580,5470,3510,7610,4480,6000,6190,73030
Chandrapur,16.1.5,Stock position of BCG vaccines,5. Total Stock,8200,6920,7850,3580,3850,2570,7100,8590,6980,2500,6500,5310,69950
Chandrapur,16.1.6,Stock position of Measles vaccines,1. Balance From Previous Month,5000,4380,2300,5400,2235,1200,5320,8330,11430,8595,4275,11550,70015
Chandrapur,16.1.6,Stock position of Measles vaccines,2. Stocks Received,5000,4000,10000,5000,10000,10000,10000,10000,5000,0,15000,5000,89000
Chandrapur,16.1.6,Stock position of Measles vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.1.6,Stock position of Measles vaccines,4. Stock Distributed,5620,6080,6850,8165,11035,5880,6940,6900,7835,4320,7725,8270,85620
Chandrapur,16.1.6,Stock position of Measles vaccines,5. Total Stock,4380,2300,5450,2235,1200,5320,8380,11430,8595,4275,11550,8280,73395
Chandrapur,16.1.7,Stock position of JE vaccines,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.1.7,Stock position of JE vaccines,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.1.7,Stock position of JE vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.1.7,Stock position of JE vaccines,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.1.7,Stock position of JE vaccines,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.1.8,Stock position of Hepatitis B vaccines,1. Balance From Previous Month,26530,20180,16950,16410,11130,10870,14400,12200,16900,15240,14890,11420,187120
Chandrapur,16.1.8,Stock position of Hepatitis B vaccines,2. Stocks Received,0,0,0,0,0,4000,0,5100,0,0,0,0,9100
Chandrapur,16.1.8,Stock position of Hepatitis B vaccines,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.1.8,Stock position of Hepatitis B vaccines,4. Stock Distributed,500,3230,540,5280,260,470,2200,400,1660,350,3470,820,19180
Chandrapur,16.1.8,Stock position of Hepatitis B vaccines,5. Total Stock,26030,16950,16410,11130,10870,14400,12200,16900,15240,14890,11420,10600,177040
Chandrapur,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),1. Balance From Previous Month,15252,15152,13952,12402,11352,10752,8752,8752,9572,5952,4152,1852,117894
Chandrapur,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),2. Stocks Received,0,0,0,0,0,0,0,3000,0,0,0,0,3000
Chandrapur,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),4. Stock Distributed,100,1200,1550,1050,600,2000,0,2000,3800,1800,2300,252,16652
Chandrapur,16.2.1,Stock Position of IU 380 A (to be used for Family Planning),5. Total Stock,15152,13952,12402,11352,10752,8752,8752,9752,5772,4152,1852,1600,104242
Chandrapur,16.2.2,Stock Position of Condoms (to be used for Family Planning),1. Balance From Previous Month,79190,60750,117000,92700,64400,48200,27500,15350,470,174620,89120,56720,826020
Chandrapur,16.2.2,Stock Position of Condoms (to be used for Family Planning),2. Stocks Received,0,81000,0,0,0,0,0,0,328050,0,0,0,409050
Chandrapur,16.2.2,Stock Position of Condoms (to be used for Family Planning),3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.2.2,Stock Position of Condoms (to be used for Family Planning),4. Stock Distributed,18440,24750,24300,28300,16200,20700,12150,14880,153900,85500,32400,24720,456240
Chandrapur,16.2.2,Stock Position of Condoms (to be used for Family Planning),5. Total Stock,60750,117000,92700,64400,48200,27500,15350,470,174620,89120,56720,32000,778830
Chandrapur,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),1. Balance From Previous Month,4870,4270,27070,23370,19770,17370,13270,10870,870,7770,2370,1270,133140
Chandrapur,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),2. Stocks Received,0,25200,0,0,0,0,0,0,18000,0,0,0,43200
Chandrapur,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),4. Stock Distributed,600,2400,3700,3600,2400,4100,2400,10000,11100,5400,1100,270,47070
Chandrapur,16.2.3,Stock Position of Oral Contraceptive (to be used for Family Planning),5. Total Stock,4270,27070,23370,19770,17370,13270,10870,870,7770,2370,1270,1000,129270
Chandrapur,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),1. Balance From Previous Month,2390,0,0,0,0,0,0,0,0,0,0,0,2390
Chandrapur,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),4. Stock Distributed,2390,0,0,0,0,0,0,0,0,0,0,0,2390
Chandrapur,16.2.4,Stock Position of Emergency Contraceptive (to be used for Family Planning),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),1. Balance From Previous Month,9150,9150,0,0,9150,0,9150,9150,10150,10150,10150,10150,86350
Chandrapur,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),2. Stocks Received,0,0,9150,9150,0,9150,0,1000,1000,0,0,0,29450
Chandrapur,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),4. Stock Distributed,0,9150,9150,0,0,0,0,0,0,0,0,0,18300
Chandrapur,16.2.5,Stock Position of Tubal Rings (to be used for Family Planning),5. Total Stock,9150,0,0,9150,9150,9150,9150,10150,11150,10150,10150,10150,97500
Chandrapur,16.3.01,Stock Position of Oxytocin Injection,1. Balance From Previous Month,0,0,0,0,0,0,0,0,1348,318,148,2384,4198
Chandrapur,16.3.01,Stock Position of Oxytocin Injection,2. Stocks Received,0,0,0,0,0,0,0,2368,0,0,2384,0,4752
Chandrapur,16.3.01,Stock Position of Oxytocin Injection,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.01,Stock Position of Oxytocin Injection,4. Stock Distributed,0,0,0,0,0,0,0,1020,1030,170,148,784,3152
Chandrapur,16.3.01,Stock Position of Oxytocin Injection,5. Total Stock,0,0,0,0,0,0,0,1348,318,148,2384,1600,5798
Chandrapur,16.3.02,Stock Position of Gloves,1. Balance From Previous Month,0,0,85000,66000,53500,52000,52000,52000,49900,30000,30000,30000,500400
Chandrapur,16.3.02,Stock Position of Gloves,2. Stocks Received,0,100000,0,0,0,0,0,0,0,0,0,0,100000
Chandrapur,16.3.02,Stock Position of Gloves,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.02,Stock Position of Gloves,4. Stock Distributed,0,15000,19000,12500,1500,0,0,2100,19900,0,0,0,70000
Chandrapur,16.3.02,Stock Position of Gloves,5. Total Stock,0,85000,66000,53500,52000,52000,52000,49900,30000,30000,30000,30000,530400
Chandrapur,16.3.03,Stock Position of MVA Syringes,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.03,Stock Position of MVA Syringes,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.03,Stock Position of MVA Syringes,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.03,Stock Position of MVA Syringes,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.03,Stock Position of MVA Syringes,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.04,Stock Position of Fluconazole Tablets,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.04,Stock Position of Fluconazole Tablets,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.04,Stock Position of Fluconazole Tablets,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.04,Stock Position of Fluconazole Tablets,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.04,Stock Position of Fluconazole Tablets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.05,Stock Position of Blood Transfusion Sets,1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.05,Stock Position of Blood Transfusion Sets,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.05,Stock Position of Blood Transfusion Sets,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.05,Stock Position of Blood Transfusion Sets,4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.05,Stock Position of Blood Transfusion Sets,5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,1. Balance From Previous Month,23,18,10,10,0,0,0,0,0,0,0,0,61
Chandrapur,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,4. Stock Distributed,5,8,0,0,0,0,0,0,0,0,0,0,13
Chandrapur,16.3.06,Stock Position of Gluteraldehyde solution of 2% concentration,5. Total Stock,18,10,10,10,0,0,0,0,0,0,0,0,48
Chandrapur,16.3.07,Stock Position of IFA Tablets,1. Balance From Previous Month,0,1173323,1173323,989332,317330,38330,3330,1142332,807332,477332,292332,332,6414628
Chandrapur,16.3.07,Stock Position of IFA Tablets,2. Stocks Received,1173323,0,0,0,0,0,1177332,1177332,0,0,0,0,3527987
Chandrapur,16.3.07,Stock Position of IFA Tablets,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.07,Stock Position of IFA Tablets,4. Stock Distributed,0,0,183991,672002,279000,35000,38330,1512332,330000,185000,292000,0,3527655
Chandrapur,16.3.07,Stock Position of IFA Tablets,5. Total Stock,1173323,1173323,989332,317330,38330,3330,1142332,807332,477332,292332,332,332,6414960
Chandrapur,16.3.08,Stock Position of IFA Syrup (Paediatric),1. Balance From Previous Month,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.08,Stock Position of IFA Syrup (Paediatric),2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.08,Stock Position of IFA Syrup (Paediatric),3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.08,Stock Position of IFA Syrup (Paediatric),4. Stock Distributed,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.08,Stock Position of IFA Syrup (Paediatric),5. Total Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),1. Balance From Previous Month,30000,25000,8000,4300,16500,10300,2350,0,9400,0,0,0,105850
Chandrapur,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),2. Stocks Received,0,0,0,15000,15000,0,0,23000,0,0,0,0,53000
Chandrapur,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),4. Stock Distributed,5000,17000,3700,2800,21200,7950,2350,13600,9400,0,0,0,83000
Chandrapur,16.3.09,Stock Position of Paediatrics Antibiotics (Cotrimaxozole and Injectable Gentamicin),5. Total Stock,25000,8000,4300,16500,10300,2350,0,9400,0,0,0,0,75850
Chandrapur,16.3.10,Stock Position of Vitamin A solution,1. Balance From Previous Month,0,4300,4000,3920,2530,1385,1260,1260,830,780,595,3024,23884
Chandrapur,16.3.10,Stock Position of Vitamin A solution,2. Stocks Received,4300,0,0,0,0,0,0,0,0,0,3000,0,7300
Chandrapur,16.3.10,Stock Position of Vitamin A solution,3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.10,Stock Position of Vitamin A solution,4. Stock Distributed,0,300,80,1390,1145,125,0,430,50,185,571,24,4300
Chandrapur,16.3.10,Stock Position of Vitamin A solution,5. Total Stock,4300,4000,3920,2530,1385,1260,1260,830,780,595,3024,3000,26884
Chandrapur,16.3.11,Stock of ORS (New WHO formulation),1. Balance From Previous Month,120000,75000,60000,22220,133420,129200,129200,104270,86000,68970,61070,61070,1050420
Chandrapur,16.3.11,Stock of ORS (New WHO formulation),2. Stocks Received,0,0,0,144000,144000,144000,0,0,0,0,0,0,432000
Chandrapur,16.3.11,Stock of ORS (New WHO formulation),3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.3.11,Stock of ORS (New WHO formulation),4. Stock Distributed,45000,15000,37780,32800,148220,144000,24930,18270,17030,7900,0,3070,494000
Chandrapur,16.3.11,Stock of ORS (New WHO formulation),5. Total Stock,75000,60000,22220,133420,129200,129200,104270,86000,68970,61070,61070,58000,988420
Chandrapur,16.4.1,Stock Position of 0.1 ml Syringes(AD),1. Balance From Previous Month,24637,18637,12137,1937,1637,37,37,37,0,5700,10000,7500,82296
Chandrapur,16.4.1,Stock Position of 0.1 ml Syringes(AD),2. Stocks Received,0,0,0,6000,6000,0,3000,3000,10000,8000,0,0,36000
Chandrapur,16.4.1,Stock Position of 0.1 ml Syringes(AD),3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.4.1,Stock Position of 0.1 ml Syringes(AD),4. Stock Distributed,6000,6500,10200,6300,7600,0,3000,3037,4300,3700,2500,0,53137
Chandrapur,16.4.1,Stock Position of 0.1 ml Syringes(AD),5. Total Stock,18637,12137,1937,1637,37,37,37,0,5700,10000,7500,7500,65159
Chandrapur,16.4.2,Stock Position of 0.5 ml Syringes(AD),1. Balance From Previous Month,11700,1500,800,800,25000,0,0,125600,39700,6100,0,0,211200
Chandrapur,16.4.2,Stock Position of 0.5 ml Syringes(AD),2. Stocks Received,0,0,0,60000,60000,0,144000,144000,0,6600,0,0,414600
Chandrapur,16.4.2,Stock Position of 0.5 ml Syringes(AD),3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.4.2,Stock Position of 0.5 ml Syringes(AD),4. Stock Distributed,10200,700,0,35800,8500,0,18400,229900,33600,12700,0,0,349800
Chandrapur,16.4.2,Stock Position of 0.5 ml Syringes(AD),5. Total Stock,1500,800,800,25000,76500,0,125600,39700,6100,0,0,0,276000
Chandrapur,16.4.3,Stock Position of 5.0 ml Syringes(Disposable),1. Balance From Previous Month,11200,6600,6600,2600,2100,2100,2100,2100,2100,2100,2100,2100,43800
Chandrapur,16.4.3,Stock Position of 5.0 ml Syringes(Disposable),2. Stocks Received,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.4.3,Stock Position of 5.0 ml Syringes(Disposable),3. Unusable Stock,0,0,0,0,0,0,0,0,0,0,0,0,0
Chandrapur,16.4.3,Stock Position of 5.0 ml Syringes(Disposable),4. Stock Distributed,4600,0,4000,500,0,0,0,0,0,0,0,0,9100
Chandrapur,16.4.3,Stock Position of 5.0 ml Syringes(Disposable),5. Total Stock,6600,6600,2600,2100,2100,2100,2100,2100,2100,2100,2100,2100,34700
Chandrapur,17.1,Number of cases of Infant deaths within 24 hrs of birth,TOTAL,10,7,18,20,18,7,13,14,14,7,7,7,142
Chandrapur,17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,1. Up to 1 Weeks of Birth,3,3,3,2,9,6,5,9,7,3,1,1,52
Chandrapur,17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,2. Between 1 week & 4 weeks of birth,1,1,NA,1,NA,4,2,1,4,NA,2,NA,16
Chandrapur,17.2.1,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Sepsis,3. Total,4,4,3,3,9,10,7,10,11,3,3,1,68
Chandrapur,17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,1. Up to 1 Weeks of Birth,1,5,3,4,4,4,6,7,6,3,1,1,45
Chandrapur,17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,2. Between 1 week & 4 weeks of birth,NA,2,1,1,NA,1,1,NA,1,NA,NA,NA,7
Chandrapur,17.2.2,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being Asphyxia,3. Total,1,7,4,5,4,5,7,7,7,3,1,1,52
Chandrapur,17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,1. Up to 1 Weeks of Birth,3,4,7,2,9,2,3,1,4,3,2,2,42
Chandrapur,17.2.3,Number of cases of Infant deaths 24 hours to 4 weeks of birth with the probable cause being LBW,2. Between 1 week & 4 weeks of birth,1,2,NA,1,1,NA,2,3,1,1,2,NA,14
